timeStemp,Label,Dist_mm_1,Dist_mm_2,Dist_mm_3,Dist_mm_4,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Std_mm_1,Std_mm_2,Std_mm_3,Std_mm_4
665905454,9-1,5903.0,1850.0,2977.0,16738.0,-62.0,-67.0,-66.0,-62.0,782.0,182.0,729.0,109.0
665906930,9-1,5483.0,1968.0,1725.0,16738.0,-63.0,-69.0,-65.0,-61.0,308.0,106.0,2209.0,109.0
665910974,9-1,5366.0,1968.0,1727.0,16768.0,-62.0,-63.0,-67.0,-61.0,330.0,141.0,477.0,82.0
665910248,9-1,5327.0,2007.0,1883.0,16973.0,-62.0,-67.0,-67.0,-61.0,407.0,152.0,405.0,152.0
665908812,9-1,5444.0,2046.0,2596.0,16797.0,-62.0,-68.0,-66.0,-61.0,306.0,150.0,1893.0,61.0
665905058,9-1,4033.0,1968.0,1766.0,16211.0,-57.0,-64.0,-68.0,-61.0,1126.0,164.0,560.0,898.0
665910632,9-1,5210.0,1929.0,2657.0,16973.0,-63.0,-67.0,-66.0,-61.0,467.0,192.0,1219.0,152.0
665906484,9-1,4936.0,1850.0,1610.0,16855.0,-63.0,-69.0,-64.0,-61.0,516.0,197.0,730.0,114.0
665909348,9-1,4580.0,1811.0,2860.0,16797.0,-54.0,-67.0,-66.0,-61.0,989.0,193.0,1586.0,97.0
665904888,9-1,5903.0,1772.0,1571.0,8369.0,-62.0,-62.0,-64.0,-60.0,974.0,198.0,623.0,1999.0
665905088,9-1,5991.0,1889.0,2713.0,16240.0,-57.0,-67.0,-68.0,-63.0,939.0,115.0,1343.0,443.0
665907224,9-1,5405.0,1929.0,2703.0,17060.0,-63.0,-68.0,-67.0,-61.0,354.0,120.0,1318.0,144.0
665905658,9-1,5561.0,1733.0,2860.0,16709.0,-63.0,-68.0,-65.0,-61.0,217.0,238.0,1608.0,68.0
665910708,9-1,5405.0,1929.0,2830.0,17119.0,-63.0,-68.0,-66.0,-61.0,384.0,136.0,1483.0,225.0
665909956,9-1,5327.0,1733.0,2655.0,8486.0,-62.0,-67.0,-66.0,-59.0,338.0,197.0,1740.0,459.0
665905701,9-1,5092.0,2007.0,2801.0,16592.0,-63.0,-68.0,-67.0,-61.0,405.0,103.0,1151.0,68.0
665906382,9-1,5288.0,1850.0,2274.0,15889.0,-63.0,-69.0,-66.0,-61.0,400.0,171.0,467.0,882.0
665908842,9-1,5366.0,1889.0,2655.0,16855.0,-62.0,-68.0,-66.0,-61.0,372.0,165.0,1674.0,79.0
665909881,9-1,5127.0,2046.0,1649.0,17061.0,-57.0,-67.0,-67.0,-61.0,526.0,125.0,594.0,101.0
665905234,9-1,5132.0,1772.0,2801.0,16387.0,-62.0,-67.0,-66.0,-61.0,391.0,163.0,1760.0,798.0
665906806,9-1,4897.0,1929.0,2977.0,16826.0,-63.0,-68.0,-66.0,-62.0,594.0,137.0,1027.0,77.0
665907864,9-1,5405.0,1811.0,2801.0,16885.0,-57.0,-67.0,-67.0,-61.0,326.0,206.0,1546.0,82.0
665908132,9-1,5522.0,2046.0,2743.0,16826.0,-63.0,-67.0,-66.0,-61.0,272.0,150.0,1554.0,107.0
665905191,9-1,,1772.0,,,,-67.0,,,,256.0,,
665904938,9-1,5874.0,1538.0,1961.0,8291.0,-63.0,-66.0,-68.0,-61.0,1296.0,225.0,560.0,1806.0
665907343,9-1,5210.0,1811.0,2918.0,16826.0,-63.0,-68.0,-60.0,-61.0,410.0,152.0,1966.0,77.0
665910527,9-1,5288.0,2007.0,2713.0,8447.0,-63.0,-67.0,-66.0,-55.0,398.0,165.0,1091.0,2006.0
665906352,9-1,5405.0,1850.0,-215.0,16738.0,-63.0,-69.0,-60.0,-61.0,218.0,154.0,2527.0,103.0
665909421,9-1,5483.0,1772.0,2743.0,16767.0,-62.0,-67.0,-61.0,-61.0,294.0,221.0,2270.0,151.0
665910694,9-1,5327.0,2085.0,2599.0,17002.0,-63.0,-68.0,-66.0,-61.0,464.0,160.0,1734.0,143.0
665906499,9-1,5288.0,1694.0,1961.0,16416.0,-63.0,-68.0,-66.0,-61.0,354.0,192.0,481.0,678.0
665906441,9-1,5014.0,1694.0,1883.0,9553.0,-63.0,-69.0,-66.0,-58.0,460.0,189.0,580.0,2347.0
665906821,9-1,4897.0,1929.0,3094.0,16855.0,-63.0,-69.0,-66.0,-62.0,549.0,97.0,1077.0,79.0
665907834,9-1,5249.0,2007.0,3006.0,10711.0,-63.0,-67.0,-67.0,-59.0,411.0,174.0,1497.0,2448.0
665909508,9-1,5405.0,2007.0,2772.0,16943.0,-62.0,-67.0,-66.0,-61.0,354.0,136.0,1478.0,85.0
665909643,9-1,5171.0,2007.0,2508.0,16914.0,-58.0,-67.0,-66.0,-61.0,489.0,150.0,197.0,71.0
665907667,9-1,5327.0,1929.0,2948.0,17061.0,-63.0,-68.0,-66.0,-61.0,354.0,171.0,1346.0,135.0
665909598,9-1,,,2743.0,16797.0,,,-66.0,-61.0,,,1344.0,132.0
665910409,9-1,5288.0,2046.0,1805.0,16973.0,-62.0,-68.0,-67.0,-61.0,416.0,139.0,520.0,97.0
665909465,9-1,5405.0,1772.0,2713.0,16885.0,-62.0,-67.0,-66.0,-61.0,334.0,208.0,1711.0,82.0
665909088,9-1,5561.0,1929.0,2804.0,16943.0,-62.0,-67.0,-64.0,-61.0,257.0,120.0,1518.0,144.0
665907402,9-1,5249.0,1889.0,2655.0,16797.0,-63.0,-68.0,-66.0,-61.0,375.0,159.0,1939.0,152.0
665907681,9-1,5171.0,1772.0,4305.0,16914.0,-63.0,-68.0,-66.0,-61.0,399.0,174.0,2271.0,198.0
665906367,9-1,5874.0,1889.0,2039.0,11649.0,-63.0,-68.0,-66.0,-59.0,197.0,197.0,403.0,1990.0
665911004,9-1,4936.0,1850.0,2655.0,17002.0,-62.0,-68.0,-67.0,-61.0,559.0,170.0,1648.0,147.0
665906884,9-1,5405.0,1968.0,1844.0,16328.0,-63.0,-68.0,-66.0,-61.0,329.0,121.0,424.0,695.0
665908252,9-1,5366.0,1772.0,2664.0,16211.0,-63.0,-67.0,-65.0,-62.0,391.0,240.0,1808.0,387.0
665910306,9-1,5405.0,2085.0,1883.0,16914.0,-62.0,-68.0,-67.0,-61.0,366.0,85.0,497.0,137.0
665910543,9-1,5405.0,1811.0,1786.0,17002.0,-62.0,-61.0,-61.0,-61.0,371.0,249.0,1994.0,90.0
665905994,9-1,5210.0,1968.0,1989.0,15361.0,-63.0,-68.0,-64.0,-61.0,414.0,139.0,1255.0,824.0
665910678,9-1,5249.0,2124.0,2860.0,11415.0,-63.0,-68.0,-67.0,-59.0,433.0,116.0,1510.0,2250.0
665907282,9-1,5092.0,1811.0,-530.0,16826.0,-63.0,-68.0,-66.0,-61.0,490.0,175.0,5467.0,77.0
665905863,9-1,5053.0,1772.0,2860.0,8652.0,-63.0,-69.0,-66.0,-61.0,437.0,186.0,164.0,62.0
665909985,9-1,5405.0,2085.0,2352.0,17002.0,-62.0,-67.0,-66.0,-61.0,279.0,214.0,665.0,117.0
665910394,9-1,,,2772.0,,,,-60.0,,,,2298.0,
665906512,9-1,5405.0,1772.0,2196.0,16767.0,-63.0,-68.0,-66.0,-61.0,296.0,115.0,469.0,103.0
665909407,9-1,5522.0,1929.0,2772.0,16914.0,-62.0,-67.0,-66.0,-61.0,243.0,175.0,1694.0,109.0
665909569,9-1,5288.0,1811.0,2801.0,16797.0,-62.0,-67.0,-65.0,-61.0,395.0,178.0,1596.0,152.0
665907592,9-1,5288.0,1733.0,2889.0,16885.0,-63.0,-68.0,-65.0,-61.0,421.0,197.0,1265.0,147.0
665908401,9-1,5366.0,1733.0,2000.0,16357.0,-63.0,-67.0,-65.0,-62.0,356.0,324.0,409.0,443.0
665908900,9-1,5366.0,1811.0,2684.0,16943.0,-62.0,-68.0,-66.0,-61.0,374.0,178.0,1849.0,140.0
665907622,9-1,5249.0,1890.0,3006.0,16943.0,-63.0,-68.0,-64.0,-61.0,426.0,159.0,1153.0,85.0
665909718,9-1,5366.0,1811.0,2118.0,11415.0,-62.0,-67.0,-67.0,-59.0,375.0,212.0,278.0,2265.0
665909674,9-1,5249.0,2007.0,2391.0,16973.0,-62.0,-67.0,-66.0,-61.0,433.0,165.0,278.0,97.0
665908026,9-1,5444.0,1694.0,2801.0,17002.0,-63.0,-68.0,-66.0,-61.0,306.0,265.0,1584.0,147.0
665905335,9-1,5444.0,1772.0,2830.0,8252.0,-63.0,-66.0,-67.0,-62.0,290.0,415.0,1429.0,2617.0
665906793,9-1,4936.0,1733.0,3094.0,16768.0,-63.0,-68.0,-66.0,-62.0,556.0,178.0,1283.0,82.0
665910468,9-1,5366.0,1929.0,2713.0,17236.0,-62.0,-68.0,-65.0,-61.0,292.0,117.0,1619.0,103.0
665907460,9-1,5249.0,1889.0,2633.0,16797.0,-63.0,-68.0,-61.0,-61.0,419.0,85.0,1957.0,97.0
665908281,9-1,5444.0,1968.0,3211.0,16182.0,-63.0,-67.0,-60.0,-62.0,332.0,198.0,2590.0,477.0
665908490,9-1,5522.0,1850.0,553.0,16943.0,-63.0,-68.0,-66.0,-62.0,286.0,197.0,3546.0,130.0
665905643,9-1,5171.0,1850.0,3009.0,16797.0,-63.0,-68.0,-62.0,-61.0,415.0,132.0,1757.0,61.0
665906397,9-1,4819.0,1811.0,2000.0,16797.0,-63.0,-69.0,-65.0,-61.0,574.0,177.0,607.0,61.0
665907637,9-1,5092.0,1890.0,1666.0,16885.0,-63.0,-68.0,-61.0,-61.0,443.0,159.0,2288.0,156.0
665907818,9-1,5327.0,1929.0,2713.0,16885.0,-63.0,-67.0,-62.0,-61.0,364.0,175.0,2342.0,90.0
665904925,9-1,5698.0,1968.0,1336.0,8564.0,-66.0,-65.0,-68.0,-61.0,751.0,139.0,843.0,1773.0
665910350,9-1,5444.0,1967.0,1649.0,17002.0,-62.0,-68.0,-67.0,-61.0,319.0,132.0,526.0,188.0
665909187,9-1,5444.0,1850.0,2889.0,16943.0,-62.0,-67.0,-62.0,-61.0,303.0,159.0,2012.0,220.0
665907076,9-1,5405.0,1968.0,2655.0,8564.0,-63.0,-69.0,-66.0,-60.0,371.0,159.0,1228.0,430.0
665906959,9-1,5249.0,1929.0,1766.0,16387.0,-63.0,-69.0,-66.0,-62.0,386.0,152.0,559.0,735.0
665907358,9-1,5327.0,1772.0,2801.0,16797.0,-63.0,-68.0,-63.0,-61.0,372.0,151.0,1983.0,61.0
665904975,9-1,5932.0,1811.0,1805.0,16680.0,-57.0,-65.0,-65.0,-63.0,878.0,139.0,514.0,97.0
665908164,9-1,5405.0,1772.0,2830.0,8564.0,-63.0,-67.0,-60.0,-60.0,360.0,207.0,1922.0,93.0
665906280,9-1,5639.0,1968.0,1766.0,8760.0,-63.0,-68.0,-66.0,-61.0,186.0,107.0,704.0,151.0
665905965,9-1,5249.0,1968.0,2469.0,14541.0,-63.0,-68.0,-66.0,-61.0,375.0,137.0,334.0,185.0
665908430,9-1,5249.0,1772.0,2713.0,16445.0,-63.0,-67.0,-66.0,-62.0,380.0,193.0,1492.0,494.0
665908797,9-1,5522.0,1889.0,2713.0,16914.0,-62.0,-68.0,-66.0,-61.0,300.0,164.0,1896.0,137.0
665907210,9-1,5366.0,1811.0,2801.0,9072.0,-64.0,-68.0,-67.0,-61.0,391.0,192.0,1392.0,677.0
665910723,9-1,5171.0,2007.0,2684.0,17148.0,-63.0,-68.0,-66.0,-61.0,526.0,147.0,1601.0,97.0
665910811,9-1,5210.0,2007.0,1854.0,17090.0,-63.0,-68.0,-62.0,-61.0,451.0,165.0,2175.0,209.0
665909479,9-1,5249.0,1811.0,2684.0,16885.0,-62.0,-67.0,-66.0,-61.0,437.0,249.0,1688.0,82.0
665909970,9-1,5249.0,2085.0,3036.0,16855.0,-62.0,-67.0,-66.0,-61.0,401.0,103.0,1595.0,97.0
665907849,9-1,5366.0,2046.0,2084.0,16855.0,-63.0,-67.0,-59.0,-61.0,378.0,152.0,4489.0,97.0
665907607,9-1,5366.0,1928.0,2655.0,16797.0,-63.0,-68.0,-66.0,-61.0,381.0,171.0,1424.0,61.0
665906080,9-1,,,2039.0,,,,-67.0,,,,520.0,
665910767,9-1,5131.0,2007.0,2977.0,17148.0,-62.0,-68.0,-66.0,-61.0,472.0,176.0,1433.0,141.0
665907150,9-1,5288.0,1733.0,1883.0,16885.0,-63.0,-69.0,-67.0,-61.0,365.0,196.0,379.0,219.0
665907759,9-1,5366.0,2007.0,3717.0,17031.0,-63.0,-67.0,-61.0,-61.0,336.0,147.0,1625.0,201.0
665906915,9-1,5483.0,1968.0,2742.0,16797.0,-63.0,-69.0,-64.0,-61.0,300.0,123.0,1282.0,192.0
665904876,9-1,5991.0,2046.0,1688.0,9385.0,-61.0,-63.0,-64.0,-60.0,1146.0,151.0,580.0,2791.0
665906113,9-1,5405.0,1968.0,2860.0,16269.0,-63.0,-68.0,-66.0,-61.0,257.0,149.0,583.0,864.0
665905790,9-1,5991.0,2007.0,2948.0,16680.0,-62.0,-68.0,-64.0,-62.0,1074.0,146.0,1339.0,79.0
665910320,9-1,5249.0,2007.0,1571.0,16943.0,-62.0,-68.0,-66.0,-61.0,396.0,185.0,674.0,130.0
665906568,9-1,5327.0,1811.0,1883.0,16709.0,-63.0,-68.0,-65.0,-61.0,324.0,163.0,597.0,68.0
665909494,9-1,5327.0,1772.0,2664.0,16973.0,-62.0,-67.0,-66.0,-61.0,429.0,192.0,1628.0,127.0
665906173,9-1,5132.0,1889.0,1961.0,16680.0,-63.0,-68.0,-67.0,-61.0,431.0,165.0,471.0,50.0
665906852,9-1,4819.0,1733.0,2118.0,16826.0,-63.0,-68.0,-66.0,-62.0,580.0,196.0,512.0,77.0
665909614,9-1,5249.0,1890.0,1344.0,16680.0,-62.0,-67.0,-61.0,-61.0,416.0,184.0,2669.0,97.0
665908622,9-1,5444.0,1929.0,2772.0,16855.0,-62.0,-68.0,-66.0,-61.0,344.0,124.0,1452.0,137.0
665906188,9-1,5327.0,1889.0,2157.0,16152.0,-63.0,-69.0,-66.0,-61.0,377.0,163.0,328.0,800.0
665909999,9-1,5171.0,1967.0,2196.0,16797.0,-62.0,-67.0,-66.0,-61.0,484.0,175.0,401.0,61.0
665905775,9-1,5366.0,1772.0,3036.0,15127.0,-63.0,-68.0,-64.0,-62.0,349.0,195.0,1337.0,953.0
665905161,9-1,4975.0,1850.0,2926.0,8525.0,-63.0,-66.0,-60.0,-60.0,515.0,329.0,1617.0,2291.0
665905350,9-1,5405.0,2007.0,2713.0,15127.0,-63.0,-65.0,-66.0,-62.0,289.0,279.0,1776.0,896.0
665906867,9-1,5171.0,1850.0,1222.0,16650.0,-63.0,-68.0,-65.0,-61.0,455.0,132.0,904.0,35.0
665906553,9-1,5249.0,1968.0,1600.0,9774.0,-63.0,-68.0,-65.0,-60.0,374.0,193.0,696.0,2799.0
665910483,9-1,5288.0,2007.0,2274.0,17031.0,-62.0,-67.0,-66.0,-61.0,359.0,160.0,264.0,141.0
665907727,9-1,5210.0,2007.0,2830.0,17031.0,-63.0,-68.0,-66.0,-61.0,443.0,176.0,1600.0,109.0
665907431,9-1,5210.0,1929.0,2860.0,16914.0,-63.0,-68.0,-66.0,-61.0,446.0,139.0,1880.0,137.0
665905760,9-1,4819.0,1889.0,3065.0,15654.0,-62.0,-68.0,-65.0,-61.0,641.0,165.0,766.0,1116.0
665910826,9-1,5249.0,1811.0,2918.0,16445.0,-63.0,-68.0,-68.0,-61.0,424.0,216.0,1316.0,852.0
665908680,9-1,5288.0,2124.0,2364.0,16826.0,-62.0,-67.0,-65.0,-61.0,425.0,63.0,1896.0,107.0
665910104,9-1,5249.0,1850.0,1844.0,17002.0,-62.0,-67.0,-66.0,-61.0,415.0,187.0,584.0,96.0
665910439,9-1,5444.0,1928.0,1961.0,12217.0,-62.0,-68.0,-67.0,-58.0,348.0,178.0,447.0,1951.0
665908607,9-1,5327.0,2046.0,2511.0,16943.0,-62.0,-68.0,-64.0,-61.0,414.0,99.0,1584.0,85.0
665909837,9-1,5171.0,1968.0,1883.0,17002.0,-62.0,-68.0,-61.0,-61.0,415.0,159.0,463.0,251.0
665908267,9-1,5483.0,2007.0,2889.0,14561.0,-63.0,-67.0,-65.0,-58.0,294.0,165.0,1592.0,838.0
665906598,9-1,5288.0,2046.0,3016.0,16767.0,-64.0,-68.0,-64.0,-61.0,359.0,85.0,1945.0,151.0
665906899,9-1,5249.0,1811.0,2772.0,8564.0,-63.0,-69.0,-65.0,-56.0,405.0,152.0,1365.0,731.0
665909659,9-1,5366.0,1929.0,2742.0,16914.0,-62.0,-67.0,-66.0,-61.0,373.0,213.0,953.0,132.0
665910219,9-1,5210.0,2124.0,1727.0,16943.0,-56.0,-67.0,-66.0,-61.0,505.0,99.0,552.0,140.0
665908042,9-1,5366.0,1772.0,2684.0,17178.0,-63.0,-69.0,-66.0,-61.0,370.0,165.0,1753.0,58.0
665908117,9-1,5444.0,1968.0,2713.0,16914.0,-62.0,-67.0,-66.0,-61.0,290.0,87.0,1572.0,61.0
665906036,9-1,5014.0,1811.0,1959.0,16826.0,-63.0,-68.0,-61.0,-61.0,475.0,187.0,1443.0,77.0
665910132,9-1,5171.0,1929.0,1883.0,16885.0,-62.0,-67.0,-66.0,-61.0,455.0,177.0,462.0,82.0
665907982,9-1,5405.0,1929.0,2801.0,17002.0,-63.0,-67.0,-66.0,-61.0,257.0,138.0,1445.0,90.0
665908415,9-1,5444.0,1929.0,2713.0,16328.0,-63.0,-67.0,-66.0,-62.0,309.0,203.0,1498.0,644.0
665910146,9-1,,,1961.0,,,,-67.0,,,,359.0,
665908357,9-1,5522.0,1929.0,1959.0,16269.0,-63.0,-67.0,-61.0,-62.0,309.0,241.0,1028.0,309.0
665908956,9-1,5483.0,1890.0,2684.0,17031.0,-62.0,-68.0,-66.0,-61.0,301.0,165.0,1907.0,115.0
665910959,9-1,,,1766.0,,,,-66.0,,,,488.0,
665907446,9-1,5171.0,1890.0,2713.0,16943.0,-63.0,-68.0,-66.0,-61.0,473.0,84.0,1818.0,118.0
665908386,9-1,5249.0,1890.0,2860.0,16240.0,-57.0,-67.0,-65.0,-62.0,410.0,220.0,1373.0,472.0
665909319,9-1,5444.0,2007.0,2782.0,8604.0,-62.0,-67.0,-66.0,-61.0,296.0,98.0,1756.0,610.0
665908518,9-1,5405.0,1929.0,2684.0,17060.0,-57.0,-69.0,-66.0,-61.0,354.0,149.0,1573.0,186.0
665910089,9-1,5171.0,1889.0,1883.0,16973.0,-62.0,-67.0,-66.0,-61.0,428.0,175.0,479.0,176.0
665906657,9-1,5132.0,1772.0,3094.0,8486.0,-64.0,-68.0,-65.0,-60.0,410.0,173.0,1395.0,2605.0
665905365,9-1,6163.0,1811.0,2772.0,14394.0,-57.0,-65.0,-67.0,-62.0,1291.0,329.0,1107.0,102.0
665904988,9-1,5874.0,2124.0,1610.0,16416.0,-64.0,-62.0,-67.0,-62.0,1059.0,139.0,602.0,208.0
665909116,9-1,5444.0,1890.0,2743.0,16914.0,-63.0,-67.0,-66.0,-61.0,319.0,105.0,1510.0,164.0
665907475,9-1,5327.0,1850.0,2772.0,8721.0,-63.0,-68.0,-60.0,-59.0,428.0,189.0,2185.0,1065.0
665909131,9-1,5405.0,1772.0,1737.0,16885.0,-62.0,-67.0,-61.0,-61.0,415.0,185.0,4492.0,82.0
665910291,9-1,5444.0,2085.0,1844.0,17148.0,-62.0,-68.0,-67.0,-61.0,347.0,108.0,499.0,71.0
665906412,9-1,4975.0,1968.0,1844.0,15684.0,-63.0,-69.0,-65.0,-61.0,515.0,163.0,582.0,1039.0
665907387,9-1,5171.0,1850.0,2918.0,8711.0,-63.0,-68.0,-65.0,-59.0,428.0,122.0,1906.0,56.0
665908709,9-1,5366.0,1889.0,2743.0,16826.0,-62.0,-68.0,-66.0,-61.0,312.0,165.0,1939.0,107.0
665909910,9-1,5444.0,1928.0,1571.0,16914.0,-62.0,-67.0,-66.0,-61.0,319.0,178.0,649.0,61.0
665908970,9-1,5249.0,2085.0,2625.0,10243.0,-62.0,-68.0,-66.0,-59.0,385.0,136.0,1879.0,2693.0
665910885,9-1,5288.0,1968.0,1666.0,16973.0,-63.0,-68.0,-67.0,-61.0,371.0,107.0,2091.0,156.0
665909377,9-1,5444.0,1968.0,2713.0,16826.0,-62.0,-67.0,-61.0,-61.0,296.0,139.0,1723.0,107.0
665908194,9-1,5405.0,2085.0,2713.0,16416.0,-63.0,-67.0,-65.0,-62.0,342.0,133.0,1915.0,475.0
665908753,9-1,5483.0,1811.0,1959.0,16973.0,-62.0,-67.0,-61.0,-61.0,286.0,204.0,2533.0,192.0
665907165,9-1,5249.0,1850.0,2625.0,16885.0,-64.0,-68.0,-62.0,-61.0,414.0,159.0,1776.0,82.0
665906763,9-1,,,3094.0,16387.0,,,-66.0,-58.0,,,1113.0,602.0
665907652,9-1,5131.0,1811.0,3036.0,16973.0,-63.0,-68.0,-64.0,-61.0,432.0,188.0,1908.0,152.0
665908563,9-1,5210.0,1968.0,2469.0,16797.0,-62.0,-68.0,-66.0,-61.0,438.0,122.0,123.0,61.0
665908179,9-1,5327.0,2007.0,2596.0,8603.0,-63.0,-67.0,-65.0,-60.0,393.0,175.0,1938.0,318.0
665906455,9-1,5249.0,1889.0,2079.0,16767.0,-63.0,-69.0,-66.0,-61.0,442.0,136.0,522.0,103.0
665906527,9-1,5210.0,1811.0,1610.0,16797.0,-63.0,-69.0,-64.0,-61.0,405.0,150.0,595.0,61.0
665908056,9-1,5327.0,1811.0,2625.0,17207.0,-63.0,-70.0,-66.0,-61.0,325.0,175.0,1855.0,115.0
665909925,9-1,5327.0,1929.0,1961.0,17002.0,-62.0,-67.0,-66.0,-61.0,377.0,173.0,526.0,96.0
665910796,9-1,5288.0,1968.0,2948.0,17119.0,-62.0,-68.0,-67.0,-61.0,411.0,76.0,1081.0,152.0
665906627,9-1,5288.0,1968.0,2118.0,16797.0,-63.0,-68.0,-65.0,-61.0,337.0,106.0,466.0,137.0
665910044,9-1,5361.0,1889.0,2664.0,16533.0,-54.0,-67.0,-66.0,-61.0,369.0,186.0,1767.0,615.0
665906337,9-1,5210.0,2007.0,1776.0,16738.0,-62.0,-68.0,-67.0,-61.0,397.0,132.0,512.0,109.0
665909523,9-1,5053.0,1929.0,1666.0,11180.0,-62.0,-67.0,-61.0,-59.0,469.0,139.0,2441.0,2272.0
665906716,9-1,5014.0,1850.0,2469.0,16709.0,-63.0,-68.0,-65.0,-62.0,443.0,185.0,340.0,135.0
665909436,9-1,5092.0,2046.0,2742.0,16885.0,-62.0,-67.0,-66.0,-61.0,518.0,151.0,1793.0,147.0
665905439,9-1,5962.0,1811.0,3006.0,10878.0,-62.0,-66.0,-67.0,-58.0,1042.0,325.0,1097.0,2878.0
665910604,9-1,5249.0,1929.0,2918.0,17061.0,-62.0,-67.0,-67.0,-61.0,448.0,171.0,1401.0,130.0
665905730,9-1,5210.0,1929.0,2664.0,16709.0,-62.0,-68.0,-64.0,-62.0,397.0,121.0,214.0,68.0
665906022,9-1,5366.0,1811.0,1961.0,15771.0,-63.0,-69.0,-67.0,-61.0,231.0,192.0,530.0,1027.0
665908327,9-1,5366.0,2007.0,1688.0,16621.0,-63.0,-67.0,-65.0,-62.0,378.0,241.0,583.0,256.0
665907490,9-1,5249.0,2007.0,1403.0,16768.0,-63.0,-68.0,-60.0,-61.0,473.0,151.0,3244.0,82.0
665907091,9-1,5405.0,1889.0,2684.0,16885.0,-63.0,-69.0,-66.0,-61.0,314.0,163.0,1186.0,156.0
665905001,9-1,5932.0,1968.0,1571.0,15801.0,-63.0,-66.0,-66.0,-62.0,960.0,105.0,520.0,947.0
665905321,9-1,5844.0,1929.0,2364.0,15713.0,-63.0,-66.0,-66.0,-62.0,1298.0,241.0,1881.0,942.0
665905219,9-1,5249.0,2007.0,2830.0,14658.0,-62.0,-66.0,-67.0,-62.0,313.0,165.0,1688.0,298.0
665907252,9-1,5249.0,1968.0,2772.0,16855.0,-63.0,-68.0,-66.0,-61.0,472.0,107.0,1553.0,79.0
665906838,9-1,5053.0,1772.0,2977.0,16797.0,-63.0,-68.0,-64.0,-61.0,513.0,117.0,1574.0,61.0
665911061,9-1,5014.0,2124.0,2684.0,16885.0,-61.0,-63.0,-66.0,-61.0,610.0,82.0,1570.0,143.0
665909145,9-1,5522.0,1811.0,175.0,16797.0,-62.0,-67.0,-61.0,-61.0,271.0,175.0,3916.0,61.0
665908012,9-1,5327.0,1811.0,2918.0,16885.0,-63.0,-68.0,-66.0,-61.0,292.0,208.0,1581.0,219.0
665906158,9-1,5561.0,1889.0,3016.0,16797.0,-63.0,-69.0,-66.0,-61.0,202.0,162.0,1446.0,97.0
665905540,9-1,,,2830.0,,,,-65.0,,,,1669.0,
665908297,9-1,5210.0,1889.0,97.0,16387.0,-63.0,-67.0,-58.0,-62.0,419.0,297.0,3657.0,412.0
665909688,9-1,5210.0,1811.0,2772.0,16914.0,-62.0,-67.0,-66.0,-61.0,424.0,177.0,853.0,61.0
665909628,9-1,5171.0,1929.0,2947.0,16973.0,-63.0,-67.0,-66.0,-61.0,416.0,159.0,1054.0,103.0
665907373,9-1,5405.0,2007.0,2977.0,11180.0,-63.0,-68.0,-65.0,-59.0,343.0,22.0,1936.0,2224.0
665905394,9-1,5844.0,1733.0,,16445.0,-62.0,-65.0,,-62.0,1190.0,343.0,,634.0
665910262,9-1,5483.0,2007.0,2000.0,17031.0,-62.0,-67.0,-67.0,-61.0,349.0,136.0,428.0,164.0
665907789,9-1,5249.0,1850.0,2801.0,16914.0,-63.0,-67.0,-64.0,-61.0,431.0,185.0,1744.0,160.0
665908914,9-1,5327.0,1968.0,2801.0,16943.0,-62.0,-68.0,-64.0,-61.0,372.0,98.0,1668.0,77.0
665908504,9-1,5366.0,1889.0,2684.0,16767.0,-63.0,-68.0,-66.0,-61.0,419.0,153.0,1139.0,559.0
665910059,9-1,5249.0,1811.0,2774.0,16943.0,-62.0,-67.0,-63.0,-61.0,401.0,223.0,1906.0,130.0
665904901,9-1,5727.0,1743.0,3006.0,16006.0,-62.0,-62.0,-62.0,-61.0,1176.0,108.0,2602.0,185.0
665908533,9-1,5210.0,1694.0,2655.0,16826.0,-62.0,-69.0,-64.0,-61.0,460.0,139.0,1552.0,77.0
665910454,9-1,5249.0,1772.0,1727.0,8369.0,-62.0,-67.0,-67.0,-58.0,390.0,221.0,604.0,1261.0
665906234,9-1,5444.0,1811.0,1922.0,16621.0,-63.0,-69.0,-66.0,-61.0,243.0,123.0,518.0,114.0
665908088,9-1,5210.0,1694.0,2801.0,16943.0,-64.0,-69.0,-66.0,-61.0,363.0,153.0,1522.0,118.0
665910204,9-1,5249.0,2124.0,1961.0,16943.0,-62.0,-67.0,-66.0,-61.0,482.0,108.0,471.0,186.0
665907894,9-1,5444.0,1928.0,2625.0,8711.0,-64.0,-67.0,-66.0,-58.0,269.0,171.0,1761.0,1591.0
665907267,9-1,5210.0,1850.0,2713.0,16797.0,-63.0,-68.0,-66.0,-61.0,495.0,198.0,1717.0,97.0
665906203,9-1,5366.0,1919.0,2000.0,16709.0,-63.0,-69.0,-66.0,-61.0,362.0,139.0,456.0,68.0
665909059,9-1,5405.0,1929.0,2537.0,16855.0,-62.0,-67.0,-66.0,-61.0,332.0,132.0,1590.0,79.0
665907923,9-1,5522.0,1850.0,2274.0,17031.0,-63.0,-67.0,-66.0,-61.0,255.0,196.0,381.0,103.0
665905673,9-1,6079.0,1890.0,2194.0,8838.0,-63.0,-67.0,-60.0,-59.0,1078.0,133.0,1892.0,1722.0
665905483,9-1,5444.0,1733.0,2079.0,16855.0,-63.0,-67.0,-65.0,-62.0,264.0,206.0,468.0,137.0
